POS,Player,Runs,BF,4s,6s,Against,Venue,Match Date,SR,Unnamed: 0,Year,Metric,Source_File
,Saurabh Tiwary,52,37,9,0,RCB,M. Chinnaswamy Stadium,07 May 2016,,791.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kane Williamson,50,37,7,0,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016,,792.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,85,38,8,3,RPS,Maharashtra Cricket Association's International Stadium,01 May 2016,,793.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,84,38,10,2,KKR,Eden Gardens,13 April 2016,,794.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,70,38,6,2,PBKS,Eden Gardens,04 May 2016,,795.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,63,38,7,0,DC,Arun Jaitley Stadium,05 May 2016,,796.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,62,38,4,3,RCB,Wankhede Stadium,20 April 2016,,797.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Quinton de Kock,59,38,9,1,PBKS,Arun Jaitley Stadium,15 April 2016,,798.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Wriddhiman Saha,56,38,6,1,MI,ACA-VDCA Stadium,13 May 2016,,799.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,52,38,5,1,PBKS,IS Bindra Stadium,15 May 2016,,800.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,109,39,5,8,GL,M. Chinnaswamy Stadium,14 May 2016,,801.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Karun Nair,68,39,9,1,KKR,Arun Jaitley Stadium,30 April 2016,,802.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,64,39,4,1,MI,Eden Gardens,13 April 2016,,803.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suryakumar Yadav,60,39,6,2,RPS,Maharashtra Cricket Association's International Stadium,24 April 2016,,804.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,59,39,6,1,MI,Wankhede Stadium,28 April 2016,,805.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Saurabh Tiwary,57,39,4,2,MI,Maharashtra Cricket Association's International Stadium,01 May 2016,,806.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dinesh Karthik,50,39,3,0,RCB,Saurashtra Cricket Association Stadium,24 April 2016,,807.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,100,40,11,1,GL,Saurashtra Cricket Association Stadium,24 April 2016,,808.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,75,40,7,3,SRH,M. Chinnaswamy Stadium,12 April 2016,,809.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,73,40,8,1,DC,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016,,810.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sanju Samson,60,40,4,2,MI,Arun Jaitley Stadium,23 April 2016,,811.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shaun Marsh,56,40,5,1,KKR,IS Bindra Stadium,19 April 2016,,812.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,54,40,6,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,,813.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,53,40,5,0,GL,Saurashtra Cricket Association Stadium,21 April 2016,,814.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,90,41,13,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,16 April 2016,,815.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Parthiv Patel,81,41,10,2,PBKS,IS Bindra Stadium,25 April 2016,,816.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shakib Al Hasan,66,41,4,4,GL,Eden Gardens,08 May 2016,,817.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,65,41,7,1,DC,Arun Jaitley Stadium,23 April 2016,,818.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Eoin Morgan,51,41,3,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,16 April 2016,,819.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,90,42,7,4,MI,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,,820.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Karun Nair,83,42,8,3,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,20 May 2016,,821.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,KL Rahul,68,42,3,4,MI,M. Chinnaswamy Stadium,11 May 2016,,822.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,67,42,4,3,KKR,Maharashtra Cricket Association's International Stadium,24 April 2016,,823.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Faf du Plessis,67,42,8,0,PBKS,IS Bindra Stadium,17 April 2016,,824.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,54,42,6,1,PBKS,Eden Gardens,04 May 2016,,825.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dinesh Karthik,53,42,5,0,DC,Saurashtra Cricket Association Stadium,03 May 2016,,826.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,52,42,4,0,KKR,M. Chinnaswamy Stadium,02 May 2016,,827.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Marcus Stoinis,52,42,3,2,DC,IS Bindra Stadium,07 May 2016,,828.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Aaron Finch,51,42,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 May 2016,,829.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,82,43,10,1,MI,ACA-VDCA Stadium,08 May 2016,,830.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,72,43,6,2,DC,Arun Jaitley Stadium,30 April 2016,,831.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Quinton de Kock,60,43,5,1,RCB,Shaheed Veer Narayan Singh International Cricket Stadium,22 May 2016,,832.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ambati Rayudu,54,43,3,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 April 2016,,833.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,53,43,5,0,GL,Maharashtra Cricket Association's International Stadium,29 April 2016,,834.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Aaron Finch,67,46,7,1,MI,Wankhede Stadium,16 April 2016,,835.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,80,47,7,2,RPS,Maharashtra Cricket Association's International Stadium,22 April 2016,,836.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,56,48,2,1,RPS,Rajiv Gandhi Intl. Cricket Stadium,26 April 2016,,837.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Murali Vijay,54,48,5,1,MI,ACA-VDCA Stadium,13 May 2016,,838.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Murali Vijay,53,48,5,2,RPS,IS Bindra Stadium,17 April 2016,,839.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sunil Narine,54,15,6,4,RCB,M. Chinnaswamy Stadium,07 May 2017,,840.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Lynn,93,19,6,8,GL,Saurashtra Cricket Association Stadium,07 April 2017,,841.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,126,20,10,8,KKR,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017,,842.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Lynn,50,21,5,4,RCB,M. Chinnaswamy Stadium,07 May 2017,,843.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Aaron Finch,72,22,5,6,RCB,M. Chinnaswamy Stadium,27 April 2017,,844.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rahul Tripathi,93,23,9,7,KKR,Eden Gardens,03 May 2017,,845.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Gayle,77,23,5,7,GL,Saurashtra Cricket Association Stadium,18 April 2017,,846.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yuvraj Singh,62,23,7,3,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017,,847.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jos Buttler,77,24,7,5,PBKS,Holkar Cricket Stadium,20 April 2017,,848.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sanju Samson,61,24,0,7,GL,Arun Jaitley Stadium,04 May 2017,,849.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,59,24,5,4,DC,Eden Gardens,28 April 2017,,850.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kieron Pollard,50,24,1,5,PBKS,Wankhede Stadium,11 May 2017,,851.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,53,25,4,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,30 April 2017,,852.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,51,25,4,4,PBKS,IS Bindra Stadium,28 April 2017,,853.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,87,26,7,6,RPS,Maharashtra Cricket Association's International Stadium,26 April 2017,,854.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kedar Jadhav,69,26,5,5,DC,M. Chinnaswamy Stadium,08 April 2017,,855.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Moises Henriques,55,26,6,2,RPS,Maharashtra Cricket Association's International Stadium,22 April 2017,,856.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kane Williamson,54,26,4,2,PBKS,IS Bindra Stadium,28 April 2017,,857.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rishabh Pant,97,27,6,9,GL,Arun Jaitley Stadium,04 May 2017,,858.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,68,27,5,4,SRH,Eden Gardens,15 April 2017,,859.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ishan Kishan,61,27,5,4,SRH,Green Park,13 May 2017,,860.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,60,27,6,3,MI,Maharashtra Cricket Association's International Stadium,06 April 2017,,861.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Lendl Simmons,59,27,5,4,PBKS,Wankhede Stadium,11 May 2017,,862.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Martin Guptill,50,27,6,3,DC,IS Bindra Stadium,30 April 2017,,863.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dwayne Smith,74,28,8,4,PBKS,IS Bindra Stadium,07 May 2017,,864.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dinesh Karthik,65,28,5,5,DC,Arun Jaitley Stadium,04 May 2017,,865.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Nitish Rana,50,28,5,3,KKR,Wankhede Stadium,09 April 2017,,866.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Lynn,84,29,8,3,PBKS,IS Bindra Stadium,09 May 2017,,867.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kieron Pollard,63,29,5,4,DC,Arun Jaitley Stadium,06 May 2017,,868.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Nitish Rana,62,29,0,7,PBKS,Holkar Cricket Stadium,20 April 2017,,869.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,MS Dhoni,61,29,5,3,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017,,870.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brendon McCullum,72,30,2,7,RCB,Saurashtra Cricket Association Stadium,18 April 2017,,871.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Hashim Amla,65,30,9,2,GL,Saurashtra Cricket Association Stadium,23 April 2017,,872.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ben Stokes,50,30,2,3,PBKS,Holkar Cricket Stadium,08 April 2017,,873.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Wriddhiman Saha,93,31,11,3,MI,Wankhede Stadium,11 May 2017,,874.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,77,31,9,1,PBKS,IS Bindra Stadium,28 April 2017,,875.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,76,31,6,4,GL,Rajiv Gandhi Intl. Cricket Stadium,09 April 2017,,876.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dwayne Smith,54,31,7,2,SRH,Green Park,13 May 2017,,877.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shreyas Iyer,50,31,5,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017,,878.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,84,32,9,4,KKR,Eden Gardens,21 April 2017,,879.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,77,32,5,4,DC,Arun Jaitley Stadium,04 May 2017,,880.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Parthiv Patel,70,32,9,1,GL,Saurashtra Cricket Association Stadium,29 April 2017,,881.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Aaron Finch,69,32,6,4,DC,Green Park,10 May 2017,,882.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ambati Rayudu,63,32,6,3,KKR,Eden Gardens,13 May 2017,,883.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sanju Samson,60,32,4,3,KKR,Eden Gardens,28 April 2017,,884.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rahul Tripathi,59,32,6,3,SRH,Maharashtra Cricket Association's International Stadium,22 April 2017,,885.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Hashim Amla,58,32,4,3,RCB,Holkar Cricket Stadium,10 April 2017,,886.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Nitish Rana,53,32,4,2,GL,Wankhede Stadium,16 April 2017,,887.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shreyas Iyer,96,33,15,2,GL,Green Park,10 May 2017,,888.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kane Williamson,89,33,6,5,DC,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017,,889.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,76,33,12,0,GL,Saurashtra Cricket Association Stadium,07 April 2017,,890.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,58,33,6,3,RPS,Wankhede Stadium,24 April 2017,,891.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rishabh Pant,57,33,3,4,RCB,M. Chinnaswamy Stadium,08 April 2017,,892.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Hashim Amla,104,34,8,6,MI,Holkar Cricket Stadium,20 April 2017,,893.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,AB de Villiers,89,34,3,9,PBKS,Holkar Cricket Stadium,10 April 2017,,894.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,72,34,11,0,PBKS,Eden Gardens,13 April 2017,,895.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yuvraj Singh,70,34,11,1,DC,Arun Jaitley Stadium,02 May 2017,,896.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,67,34,6,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2017,,897.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Yusuf Pathan,59,34,6,2,DC,Arun Jaitley Stadium,17 April 2017,,898.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Rohit Sharma,56,34,6,1,RCB,Wankhede Stadium,01 May 2017,,899.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Moises Henriques,52,34,3,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,05 April 2017,,900.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Hashim Amla,104,35,8,5,GL,IS Bindra Stadium,07 May 2017,,901.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manan Vohra,95,35,9,5,SRH,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017,,902.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Robin Uthappa,72,35,8,2,GL,Eden Gardens,21 April 2017,,903.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Vijay Shankar,63,35,9,0,GL,Green Park,13 May 2017,,904.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,62,35,6,1,RPS,Maharashtra Cricket Association's International Stadium,26 April 2017,,905.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Dinesh Karthik,58,35,6,0,PBKS,Saurashtra Cricket Association Stadium,23 April 2017,,906.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Steve Smith,51,35,4,1,KKR,Maharashtra Cricket Association's International Stadium,26 April 2017,,907.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shaun Marsh,84,36,14,2,SRH,IS Bindra Stadium,28 April 2017,,908.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Brendon McCullum,64,36,6,3,MI,Wankhede Stadium,16 April 2017,,909.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,62,36,4,2,MI,Rajiv Gandhi Intl. Cricket Stadium,08 May 2017,,910.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sam Billings,55,36,9,0,PBKS,Arun Jaitley Stadium,15 April 2017,,911.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Steve Smith,84,37,7,3,MI,Maharashtra Cricket Association's International Stadium,06 April 2017,,912.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manish Pandey,81,37,5,5,MI,Wankhede Stadium,09 April 2017,,913.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manish Pandey,69,37,4,3,DC,Arun Jaitley Stadium,17 April 2017,,914.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Lendl Simmons,66,37,5,4,DC,Arun Jaitley Stadium,06 May 2017,,915.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Karun Nair,64,37,9,0,RPS,Arun Jaitley Stadium,12 May 2017,,916.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shaun Marsh,58,37,6,0,GL,IS Bindra Stadium,07 May 2017,,917.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Parthiv Patel,52,37,3,3,RPS,Wankhede Stadium,16 May 2017,,918.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ben Stokes,103,38,7,6,GL,Maharashtra Cricket Association's International Stadium,01 May 2017,,919.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Moises Henriques,52,38,6,0,GL,Rajiv Gandhi Intl. Cricket Stadium,09 April 2017,,920.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Gautam Gambhir,71,39,11,0,DC,Eden Gardens,28 April 2017,,921.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,62,39,5,2,MI,M. Chinnaswamy Stadium,14 April 2017,,922.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,58,39,3,3,DC,Arun Jaitley Stadium,14 May 2017,,923.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ajinkya Rahane,56,39,5,1,MI,Wankhede Stadium,16 May 2017,,924.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Shikhar Dhawan,70,40,7,1,DC,Rajiv Gandhi Intl. Cricket Stadium,19 April 2017,,925.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manoj Tiwary,60,40,5,3,DC,Arun Jaitley Stadium,12 May 2017,,926.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Chris Morris,52,40,5,1,MI,Wankhede Stadium,22 April 2017,,927.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sanju Samson,102,41,8,5,RPS,Maharashtra Cricket Association's International Stadium,11 April 2017,,928.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Travis Head,75,41,3,5,KKR,M. Chinnaswamy Stadium,07 May 2017,,929.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Kieron Pollard,70,41,3,5,RCB,M. Chinnaswamy Stadium,14 April 2017,,930.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,69,41,9,0,GL,Green Park,13 May 2017,,931.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Suresh Raina,68,41,7,0,KKR,Saurashtra Cricket Association Stadium,07 April 2017,,932.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Mandeep Singh,52,41,4,1,KKR,M. Chinnaswamy Stadium,07 May 2017,,933.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,55,42,4,1,RPS,Maharashtra Cricket Association's International Stadium,29 April 2017,,934.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Saurabh Tiwary,52,42,9,0,KKR,Eden Gardens,13 May 2017,,935.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Virat Kohli,64,43,7,1,GL,Saurashtra Cricket Association Stadium,18 April 2017,,936.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,David Warner,70,45,7,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,17 April 2017,,937.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Manoj Tiwary,58,45,4,2,MI,Wankhede Stadium,16 May 2017,,938.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Steve Smith,51,49,2,2,MI,Rajiv Gandhi Intl. Cricket Stadium,21 May 2017,,939.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,KL Rahul,51,14,6,4,DC,IS Bindra Stadium,08 April 2018,,940.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Ishan Kishan,62,17,5,6,KKR,Eden Gardens,09 May 2018,,941.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sunil Narine,50,17,4,5,RCB,Eden Gardens,08 April 2018,,942.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Jos Buttler,67,18,4,7,DC,Arun Jaitley Stadium,02 May 2018,,943.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,Sam Billings,56,21,2,5,KKR,Chidambaram,10 April 2018,,944.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
,KL Rahul,66,22,2,7,KKR,Holkar Cricket Stadium,12 May 2018,,945.0,All,Fastest Fifties,Fastest Fifties All Seasons Combine.csv
