Unnamed: 0.1,Player,Ov,Runs,Wkts,SR,Against,Venue,Match Date,Unnamed: 0,Year,Metric,Source_File
1739,Ravichandran Ashwin,4.0,31,2,12.0,DC,IS Bindra Stadium,01 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1740,Hardus Viljoen,4.0,39,2,12.0,DC,Arun Jaitley Stadium,20 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1741,Harry Gurney,4.0,37,2,12.0,MI,Eden Gardens,28 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1742,Rahul Chahar,4.0,14,2,12.0,CSK,Chidambaram,07 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1743,Shardul Thakur,4.0,42,2,12.0,RR,Chidambaram,31 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1744,Imran Tahir,4.0,21,2,12.0,KKR,Chidambaram,09 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1745,Ravichandran Ashwin,4.0,24,2,12.0,RR,IS Bindra Stadium,16 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1746,Varun Aaron,4.0,36,2,12.0,SRH,Sawai Mansingh Stadium,27 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1747,Navdeep Saini,4.0,39,2,12.0,SRH,M. Chinnaswamy Stadium,04 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1748,Krunal Pandya,4.0,43,2,12.0,PBKS,IS Bindra Stadium,30 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1749,Siddarth Kaul,4.0,34,2,12.0,MI,Rajiv Gandhi Intl. Cricket Stadium,06 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1750,Navdeep Saini,4.0,33,2,12.0,PBKS,M. Chinnaswamy Stadium,24 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1751,Ben Stokes,4.0,48,2,12.0,PBKS,Sawai Mansingh Stadium,25 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1752,Ishant Sharma,4.0,34,2,12.0,SRH,ACA-VDCA Stadium,08 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1753,Sandeep Lamichhane,4.0,27,2,12.0,PBKS,IS Bindra Stadium,01 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1754,Hardik Pandya,4.0,57,2,12.0,PBKS,Wankhede Stadium,10 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1755,Kagiso Rabada,4.0,38,2,12.0,MI,Arun Jaitley Stadium,18 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1756,Kagiso Rabada,4.0,31,2,12.0,RCB,Arun Jaitley Stadium,28 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1757,Kuldeep Yadav,4.0,41,2,12.0,DC,Arun Jaitley Stadium,30 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1758,Shreyas Gopal,4.0,21,2,12.0,DC,Arun Jaitley Stadium,04 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1759,Shardul Thakur,4.0,18,2,12.0,KKR,Eden Gardens,14 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1760,Umesh Yadav,4.0,47,2,12.0,CSK,M. Chinnaswamy Stadium,21 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1761,Jasprit Bumrah,4.0,14,2,12.0,CSK,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1762,Chris Morris,4.0,38,2,12.0,KKR,Eden Gardens,12 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1763,Mohammad Shami,4.0,36,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1764,Bhuvneshwar Kumar,4.0,42,2,12.0,DC,ACA-VDCA Stadium,08 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1765,Deepak Chahar,4.0,19,2,12.0,RR,Chidambaram,31 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1766,Harbhajan Singh,4.0,15,2,12.0,KKR,Chidambaram,09 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1767,Rashid Khan,4.0,17,2,12.0,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1768,Oshane Thomas,4.0,28,2,12.0,SRH,Sawai Mansingh Stadium,27 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1769,Hardus Viljoen,4.0,40,2,12.0,MI,IS Bindra Stadium,30 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1770,Rahul Chahar,4.0,21,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1771,Sandeep Warrier,4.0,31,2,12.0,PBKS,IS Bindra Stadium,03 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1772,Siddarth Kaul,4.0,35,2,12.0,DC,Arun Jaitley Stadium,04 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1773,Jasprit Bumrah,4.0,23,2,12.0,RR,Wankhede Stadium,13 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1774,Dwayne Bravo,4.0,34,2,12.0,RCB,M. Chinnaswamy Stadium,21 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1775,Dwayne Bravo,4.0,19,2,12.0,DC,ACA-VDCA Stadium,10 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1776,Ravindra Jadeja,4.0,15,2,12.0,RCB,Chidambaram,23 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1777,Kagiso Rabada,4.0,32,2,12.0,PBKS,IS Bindra Stadium,01 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1778,Shardul Thakur,4.0,44,2,12.0,RR,Sawai Mansingh Stadium,11 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1779,Dale Steyn,4.0,40,2,12.0,KKR,Eden Gardens,19 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1780,Yuzvendra Chahal,4.0,41,2,12.0,DC,Arun Jaitley Stadium,28 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1781,Shreyas Gopal,4.0,35,2,12.0,KKR,Sawai Mansingh Stadium,07 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1782,Mohammed Siraj,4.0,38,2,12.0,MI,M. Chinnaswamy Stadium,28 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1783,Kagiso Rabada,4.0,37,2,12.0,RR,Sawai Mansingh Stadium,22 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1784,Krunal Pandya,4.0,22,2,12.0,SRH,Wankhede Stadium,02 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1785,Shardul Thakur,4.0,37,2,12.0,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1786,Ankit Rajpoot,4.0,33,2,12.0,RR,Sawai Mansingh Stadium,25 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1787,Yuzvendra Chahal,4.0,17,2,12.0,RR,Sawai Mansingh Stadium,02 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1788,Kagiso Rabada,4.0,42,2,12.0,KKR,Eden Gardens,12 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1789,Ravichandran Ashwin,4.0,30,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1790,Dwayne Bravo,4.0,32,2,12.0,RR,Chidambaram,31 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1791,Imran Tahir,4.0,20,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1792,Shreyas Gopal,4.0,30,2,12.0,SRH,Sawai Mansingh Stadium,27 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1793,Mohammad Shami,4.0,42,2,12.0,MI,IS Bindra Stadium,30 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1794,Sunil Narine,4.0,25,2,12.0,RR,Eden Gardens,25 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1795,Trent Boult,4.0,27,2,12.0,RR,Arun Jaitley Stadium,04 May 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1796,Amit Mishra,4.0,35,2,12.0,CSK,Arun Jaitley Stadium,26 March 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1797,Bhuvneshwar Kumar,4.0,27,2,12.0,DC,Arun Jaitley Stadium,04 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1798,Yuzvendra Chahal,4.0,33,2,12.0,PBKS,IS Bindra Stadium,13 April 2019,,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1799,Ravichandran Ashwin,1.0,2,2,3.0,PBKS,Dubai International Stadium,20 September 2020,1.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1800,Varun Chakaravarthy,4.0,20,5,4.8,DC,Zayed Cricket Stadium,24 October 2020,2.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1801,Pat Cummins,4.0,34,4,6.0,RR,Dubai International Stadium,01 November 2020,3.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1802,Chris Morris,4.0,26,4,6.0,RR,Dubai International Stadium,17 October 2020,4.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1803,Jasprit Bumrah,4.0,20,4,6.0,RR,Zayed Cricket Stadium,06 October 2020,5.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1804,Jasprit Bumrah,4.0,14,4,6.0,DC,Dubai International Stadium,05 November 2020,6.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1805,Trent Boult,4.0,18,4,6.0,CSK,Sharjah Cricket Stadium,23 October 2020,7.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1806,Kagiso Rabada,4.0,29,4,6.0,SRH,Zayed Cricket Stadium,08 November 2020,8.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1807,Kagiso Rabada,4.0,24,4,6.0,RCB,Dubai International Stadium,05 October 2020,9.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1808,Ravi Bishnoi,3.0,29,3,6.0,SRH,Dubai International Stadium,08 October 2020,10.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1809,Marcus Stoinis,3.0,26,3,6.0,SRH,Zayed Cricket Stadium,08 November 2020,11.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1810,Murugan Ashwin,3.0,21,3,6.0,RCB,Dubai International Stadium,24 September 2020,12.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1811,Sam Curran,3.0,19,3,6.0,RCB,Dubai International Stadium,25 October 2020,13.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1812,Kamlesh Nagarkoti,2.0,13,2,6.0,RR,Dubai International Stadium,30 September 2020,14.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1813,Marcus Stoinis,2.0,17,2,6.0,RR,Sharjah Cricket Stadium,09 October 2020,15.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1814,Trent Boult,2.0,9,2,6.0,DC,Dubai International Stadium,05 November 2020,16.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1815,Kagiso Rabada,3.4,35,3,7.33,RR,Sharjah Cricket Stadium,09 October 2020,17.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1816,Arshdeep Singh,3.5,23,3,7.66,SRH,Dubai International Stadium,24 October 2020,18.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1817,Ravichandran Ashwin,4.0,29,3,8.0,MI,Dubai International Stadium,05 November 2020,19.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1818,Jofra Archer,4.0,19,3,8.0,DC,Dubai International Stadium,14 October 2020,20.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1819,Rahul Tewatia,4.0,25,3,8.0,KKR,Dubai International Stadium,01 November 2020,21.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1820,Jasprit Bumrah,4.0,17,3,8.0,DC,Dubai International Stadium,31 October 2020,22.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1821,Yuzvendra Chahal,4.0,18,3,8.0,SRH,Dubai International Stadium,21 September 2020,23.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1822,Prasidh Krishna,4.0,29,3,8.0,PBKS,Zayed Cricket Stadium,10 October 2020,24.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1823,Jasprit Bumrah,4.0,14,3,8.0,RCB,Zayed Cricket Stadium,28 October 2020,25.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1824,Kagiso Rabada,4.0,26,3,8.0,CSK,Dubai International Stadium,25 September 2020,26.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1825,Mohammed Siraj,4.0,8,3,8.0,KKR,Zayed Cricket Stadium,21 October 2020,27.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1826,Jofra Archer,4.0,24,3,8.0,DC,Sharjah Cricket Stadium,09 October 2020,28.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1827,Lockie Ferguson,4.0,15,3,8.0,SRH,Zayed Cricket Stadium,18 October 2020,29.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1828,Yuzvendra Chahal,4.0,24,3,8.0,RR,Zayed Cricket Stadium,03 October 2020,30.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1829,Trent Boult,4.0,30,3,8.0,DC,Dubai International Stadium,10 November 2020,31.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1830,Lungi Ngidi,4.0,38,3,8.0,MI,Zayed Cricket Stadium,19 September 2020,32.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1831,Jason Holder,4.0,25,3,8.0,RCB,Zayed Cricket Stadium,06 November 2020,33.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1832,Dwayne Bravo,4.0,37,3,8.0,KKR,Zayed Cricket Stadium,07 October 2020,34.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1833,Anrich Nortje,4.0,33,3,8.0,RCB,Zayed Cricket Stadium,02 November 2020,35.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1834,Ravi Bishnoi,4.0,32,3,8.0,RCB,Dubai International Stadium,24 September 2020,36.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1835,Pat Cummins,4.0,17,3,8.0,DC,Zayed Cricket Stadium,24 October 2020,37.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1836,Sam Curran,4.0,33,3,8.0,RR,Sharjah Cricket Stadium,22 September 2020,38.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1837,Rashid Khan,4.0,12,3,8.0,PBKS,Dubai International Stadium,08 October 2020,39.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1838,Mohammad Shami,4.0,53,3,8.0,RR,Sharjah Cricket Stadium,27 September 2020,40.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1839,Jason Holder,4.0,33,3,8.0,RR,Dubai International Stadium,22 October 2020,41.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1840,Mohammad Shami,4.0,15,3,8.0,DC,Dubai International Stadium,20 September 2020,42.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1841,Jasprit Bumrah,4.0,24,3,8.0,PBKS,Dubai International Stadium,18 October 2020,43.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1842,Rahul Tewatia,4.0,37,3,8.0,CSK,Sharjah Cricket Stadium,22 September 2020,44.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1843,Anrich Nortje,4.0,33,3,8.0,KKR,Sharjah Cricket Stadium,03 October 2020,45.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1844,Mohammad Shami,4.0,35,3,8.0,KKR,Sharjah Cricket Stadium,26 October 2020,46.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1845,Chris Jordan,4.0,17,3,8.0,SRH,Dubai International Stadium,24 October 2020,47.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1846,Trent Boult,4.0,21,3,8.0,DC,Dubai International Stadium,31 October 2020,48.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1847,Rashid Khan,4.0,7,3,8.0,DC,Dubai International Stadium,27 October 2020,49.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1848,Rashid Khan,4.0,14,3,8.0,DC,Zayed Cricket Stadium,29 September 2020,50.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1849,Sandeep Sharma,4.0,34,3,8.0,MI,Sharjah Cricket Stadium,03 November 2020,51.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1850,Lungi Ngidi,4.0,39,3,8.0,PBKS,Zayed Cricket Stadium,01 November 2020,52.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
1851,Chris Morris,4.0,19,3,8.0,CSK,Dubai International Stadium,10 October 2020,53.0,All,Best Bowling Strike Rate Per Innings,Best Bowling Strike Rate Per Innings All Seasons Combine.csv
