POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
39,Kumar Sangakkara,43,47,91.48,6,0,DC,OUTsurance Oval,15 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
40,Ravindra Jadeja,33,12,275.0,5,1,PBKS,Kingsmead,05 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
41,Adam Gilchrist,44,19,231.57,5,3,CSK,Kingsmead,27 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
42,Munaf Patel,23,10,230.0,5,0,DC,OUTsurance Oval,17 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
43,Matthew Hayden,57,27,211.11,5,3,DC,Kingsmead,23 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
44,Adam Gilchrist,64,33,193.93,5,5,DC,Kingsmead,13 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
45,Irfan Pathan,32,17,188.23,5,1,KKR,Kingsmead,21 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
46,Sunny Sohal,43,23,186.95,5,3,MI,Supersport Park,12 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
47,Rahul Dravid,48,27,177.77,5,2,DEC,Newlands,22 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
48,Dwayne Smith,48,28,171.42,5,2,DC,Supersport Park,30 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
49,Matthew Hayden,43,26,165.38,5,3,DEC,Buffalo Park,04 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
50,Herschelle Gibbs,43,26,165.38,5,1,KKR,Newlands,19 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
51,Yuvraj Singh,58,36,161.11,5,2,CSK,Supersport Park,07 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
52,Matthew Hayden,60,38,157.89,5,3,RCB,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
53,Suresh Raina,41,27,151.85,5,1,DC,Kingsmead,23 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
54,Adam Gilchrist,43,31,138.7,5,2,KKR,New Wanderers Stadium,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
55,Ajinkya Rahane,56,41,136.58,5,2,DC,Supersport Park,21 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
56,Jacques Kallis,62,46,134.78,5,2,PBKS,Kingsmead,24 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
57,Naman Ojha,68,51,133.33,5,5,PBKS,Kingsmead,05 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
58,Sanath Jayasuriya,26,20,130.0,5,0,CSK,Newlands,18 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
59,Rob Quiney,51,40,127.5,5,2,MI,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
60,Jacques Kallis,24,19,126.31,5,0,CSK,St George's Park,20 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
61,Brad Hodge,73,60,121.66,5,3,MI,Buffalo Park,01 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
62,Brad Hodge,48,41,117.07,5,0,DEC,New Wanderers Stadium,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
63,Jacques Kallis,69,59,116.94,5,2,MI,New Wanderers Stadium,03 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
64,Adam Gilchrist,39,35,111.42,5,2,RR,St George's Park,02 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
65,Graeme Smith,44,46,95.65,5,0,DC,Supersport Park,28 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
66,Abhishek Nayar,35,18,194.44,4,1,RR,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
67,Adam Gilchrist,23,13,176.92,4,1,PBKS,New Wanderers Stadium,17 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
68,Sunny Sohal,30,17,176.47,4,1,DEC,De Beers Diamond Oval,09 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
69,Brad Hodge,71,44,161.36,4,4,CSK,Supersport Park,18 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
70,Suresh Raina,32,20,160.0,4,1,PBKS,Supersport Park,07 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
71,Ross Taylor,35,22,159.09,4,2,PBKS,Kingsmead,24 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
72,Matthew Hayden,30,19,157.89,4,1,DC,New Wanderers Stadium,02 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
73,Andrew Symonds,33,21,157.14,4,1,RCB,New Wanderers Stadium,24 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
74,Abhishek Raut,36,23,156.52,4,0,DEC,St George's Park,02 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
75,Sourav Ganguly,46,30,153.33,4,2,RR,Newlands,23 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
76,Abhishek Nayar,29,20,145.0,4,0,RCB,New Wanderers Stadium,03 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
77,MS Dhoni,40,28,142.85,4,1,KKR,Supersport Park,18 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
78,Ravi Bopara,84,59,142.37,4,5,RCB,Kingsmead,24 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
79,Jacob Oram,41,29,141.37,4,2,DEC,Kingsmead,27 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
80,Sachin Tendulkar,41,29,141.37,4,1,PBKS,Supersport Park,12 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
81,Parthiv Patel,32,23,139.13,4,1,PBKS,Kingsmead,20 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
82,Sachin Tendulkar,40,30,133.33,4,1,RR,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
83,Subramaniam Badrinath,45,34,132.35,4,2,DC,New Wanderers Stadium,02 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
84,Parthiv Patel,25,19,131.57,4,0,KKR,Supersport Park,18 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
85,Ravindra Jadeja,42,32,131.25,4,1,MI,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
86,Kumar Sangakkara,56,43,130.23,4,1,DEC,New Wanderers Stadium,17 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
87,Ajinkya Rahane,62,49,126.53,4,1,RCB,St George's Park,10 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
88,Jacques Kallis,27,22,122.72,4,0,PBKS,Kingsmead,01 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
89,JP Duminy,47,40,117.5,4,2,DEC,Kingsmead,25 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
90,JP Duminy,62,54,114.81,4,2,CSK,St George's Park,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
91,Rahul Dravid,38,34,111.76,4,0,DC,New Wanderers Stadium,19 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
92,George Bailey,30,27,111.11,4,0,KKR,Supersport Park,18 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
93,Matthew Hayden,48,44,109.09,4,1,RR,De Beers Diamond Oval,09 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
94,Virat Kohli,38,35,108.57,4,2,CSK,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
95,Subramaniam Badrinath,29,27,107.4,4,0,RR,Supersport Park,30 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
96,Sanath Jayasuriya,29,27,107.4,4,0,RCB,St George's Park,10 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
97,Kevin Pietersen,32,30,106.66,4,0,RR,Newlands,18 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
98,Matthew Hayden,60,57,105.26,4,1,MI,St George's Park,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
99,Jacques Kallis,32,34,94.11,4,1,KKR,Supersport Park,12 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
100,JP Duminy,59,63,93.65,4,0,PBKS,Kingsmead,29 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
101,Brad Hodge,31,34,91.17,4,0,DEC,Newlands,19 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
102,Graeme Smith,20,22,90.9,4,0,RCB,Supersport Park,07 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
103,Virat Kohli,20,22,90.9,4,0,MI,St George's Park,10 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
104,Rob Quiney,28,31,90.32,4,0,CSK,Supersport Park,30 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
105,Rohit Sharma,32,13,246.15,3,2,KKR,New Wanderers Stadium,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
106,Yusuf Pathan,62,30,206.66,3,6,DC,Supersport Park,28 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
107,Simon Katich,20,10,200.0,3,1,DC,OUTsurance Oval,15 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
108,Simon Katich,50,25,200.0,3,4,CSK,Supersport Park,07 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
109,Andrew Symonds,41,22,186.36,3,2,DC,Kingsmead,13 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
110,Roelof van der Merwe,35,19,184.21,3,3,PBKS,Kingsmead,01 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
111,Karan Goel,38,21,180.95,3,3,DC,Newlands,19 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
112,Sanath Jayasuriya,30,17,176.47,3,2,CSK,St George's Park,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
113,Yuvraj Singh,30,17,176.47,3,1,RCB,Kingsmead,24 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
114,Mahela Jayawardena,44,25,176.0,3,2,CSK,Supersport Park,07 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
115,Adam Gilchrist,35,20,175.0,3,3,MI,Kingsmead,25 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
116,Mahela Jayawardena,31,19,163.15,3,1,KKR,Kingsmead,21 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
117,Rohit Sharma,42,26,161.53,3,3,PBKS,New Wanderers Stadium,17 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
118,David Hussey,43,27,159.25,3,2,RCB,Supersport Park,12 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
119,Yusuf Pathan,20,13,153.84,3,0,CSK,Supersport Park,30 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
120,Pinal Shah,29,19,152.63,3,2,DEC,Supersport Park,06 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
121,Tirumalasetti Suman,29,19,152.63,3,1,RR,De Beers Diamond Oval,11 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
122,Yuvraj Singh,50,34,147.05,3,4,RCB,Kingsmead,01 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
123,Suresh Raina,52,36,144.44,3,3,KKR,Supersport Park,18 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
124,Ravindra Jadeja,27,19,142.1,3,1,CSK,De Beers Diamond Oval,09 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
125,Herschelle Gibbs,60,43,139.53,3,4,RCB,Supersport Park,21 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
126,Naman Ojha,52,38,136.84,3,3,RCB,Supersport Park,07 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
127,Yuvraj Singh,38,28,135.71,3,2,KKR,Kingsmead,21 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
128,Ross Taylor,27,20,135.0,3,1,DEC,New Wanderers Stadium,24 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
129,Ajit Agarkar,39,29,134.48,3,2,DC,New Wanderers Stadium,10 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
130,Sachin Tendulkar,36,27,133.33,3,2,DEC,Kingsmead,25 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
131,Ravindra Jadeja,24,18,133.33,3,0,DC,OUTsurance Oval,17 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
132,Suresh Raina,13,10,130.0,3,0,RCB,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
133,Yuvraj Singh,48,37,129.72,3,3,RR,Kingsmead,05 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
134,Tirumalasetti Suman,31,24,129.16,3,1,KKR,New Wanderers Stadium,16 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
135,Roelof van der Merwe,23,18,127.77,3,1,DEC,Supersport Park,21 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
136,Adam Gilchrist,20,16,125.0,3,1,PBKS,De Beers Diamond Oval,09 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
137,George Bailey,15,12,125.0,3,0,PBKS,Kingsmead,20 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
138,Simon Katich,34,28,121.42,3,1,KKR,St George's Park,03 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
139,Yusuf Pathan,17,14,121.42,3,0,MI,Kingsmead,14 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
140,Johan Botha,37,31,119.35,3,0,DC,OUTsurance Oval,17 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
141,Sourav Ganguly,34,30,113.33,3,1,MI,St George's Park,27 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
142,Sachin Tendulkar,34,30,113.33,3,2,KKR,Buffalo Park,01 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
143,Rohit Sharma,36,32,112.5,3,2,KKR,Newlands,19 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
144,Yashpal Singh,20,18,111.11,3,0,RR,Newlands,23 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
145,Herschelle Gibbs,53,48,110.41,3,2,RCB,New Wanderers Stadium,24 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
146,Jesse Ryder,22,20,110.0,3,0,KKR,Supersport Park,12 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
147,Brad Hodge,24,22,109.09,3,0,MI,St George's Park,27 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
148,Jacques Kallis,15,14,107.14,3,0,DEC,Newlands,22 April 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
149,Laxmi Ratan Shukla,48,46,104.34,3,2,RR,Kingsmead,20 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
150,Swapnil Asnodkar,26,25,104.0,3,1,CSK,De Beers Diamond Oval,09 May 2009,2009,Most Fours Innings,Most Fours Innings - 2009.csv
1,Michael Lumb,83,43,193.02,16,2,PBKS,Sawai Mansingh Stadium,07 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
2,Mahela Jayawardena,110,59,186.44,14,3,KKR,Eden Gardens,04 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
3,Mahela Jayawardena,93,62,150.0,13,2,DEC,HPCA Stadium,16 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
4,Suresh Raina,78,39,200.0,11,3,KKR,Chidambaram,13 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
5,Sachin Tendulkar,63,32,196.87,11,0,DC,Arun Jaitley Stadium,17 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
6,Sourav Ganguly,75,50,150.0,11,2,RR,Eden Gardens,17 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
7,Kevin Pietersen,62,29,213.79,10,2,RR,Sawai Mansingh Stadium,14 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
8,Virender Sehwag,74,38,194.73,10,3,CSK,Arun Jaitley Stadium,19 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
9,Sachin Tendulkar,89,59,150.84,10,2,RR,Sawai Mansingh Stadium,11 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
10,Sachin Tendulkar,71,48,147.91,10,0,KKR,Brabourne Stadium,22 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
11,Jacques Kallis,66,55,120.0,10,0,MI,Brabourne Stadium,20 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
12,Yusuf Pathan,100,37,270.27,9,8,MI,Brabourne Stadium,13 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
13,Matthew Hayden,93,43,216.27,9,7,DC,Arun Jaitley Stadium,19 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
14,Sourav Ganguly,88,54,162.96,9,5,DEC,Eden Gardens,01 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
15,David Warner,107,69,155.07,9,5,KKR,Arun Jaitley Stadium,29 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
16,Jacques Kallis,68,44,154.54,9,1,DEC,M. Chinnaswamy Stadium,08 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
17,Ravi Bopara,77,50,154.0,9,2,RCB,M. Chinnaswamy Stadium,16 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
18,Kumar Sangakkara,52,37,140.54,9,1,DEC,HPCA Stadium,16 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
19,Gautam Gambhir,72,54,133.33,9,1,PBKS,IS Bindra Stadium,13 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
20,Sachin Tendulkar,55,43,127.9,9,0,DEC,DY Patil Stadium,28 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
21,Harbhajan Singh,49,18,272.22,8,2,DEC,DY Patil Stadium,28 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
22,Murali Vijay,127,56,226.78,8,11,RR,Chidambaram,03 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
23,Virender Sehwag,75,34,220.58,8,5,RR,Narendra Modi Stadium,15 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
24,Naman Ojha,94,55,170.9,8,6,CSK,Chidambaram,03 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
25,Kumar Sangakkara,45,27,166.66,8,0,RCB,IS Bindra Stadium,02 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
26,Rohit Sharma,73,44,165.9,8,2,RR,Vidarbha Cricket Association Stadium,05 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
27,Jacques Kallis,89,55,161.81,8,5,PBKS,M. Chinnaswamy Stadium,16 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
28,Manoj Tiwary,75,47,159.57,8,2,PBKS,IS Bindra Stadium,27 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
29,Shaun Marsh,88,57,154.38,8,5,CSK,HPCA Stadium,18 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
30,Rahul Dravid,49,35,140.0,8,0,DEC,Vidarbha Cricket Association Stadium,12 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
31,Sachin Tendulkar,72,52,138.46,8,1,CSK,Brabourne Stadium,25 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
32,Sourav Ganguly,56,46,121.73,8,1,DC,Eden Gardens,07 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
33,Brendon McCullum,57,56,101.78,8,0,MI,Eden Gardens,19 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
34,Ambati Rayudu,33,18,183.33,7,0,PBKS,IS Bindra Stadium,09 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
35,Mahela Jayawardena,31,18,172.22,7,0,MI,IS Bindra Stadium,09 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
36,Shane Watson,44,26,169.23,7,1,KKR,Eden Gardens,17 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
37,Suresh Raina,83,52,159.61,7,3,MI,Brabourne Stadium,25 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
38,Kevin Pietersen,66,44,150.0,7,1,PBKS,IS Bindra Stadium,02 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
39,Subramaniam Badrinath,53,36,147.22,7,2,PBKS,HPCA Stadium,18 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
40,Manvinder Bisla,75,51,147.05,7,4,RCB,M. Chinnaswamy Stadium,16 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
41,Michael Lumb,45,32,140.62,7,0,DEC,Narendra Modi Stadium,26 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
42,Manish Pandey,42,30,140.0,7,1,RR,M. Chinnaswamy Stadium,18 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
43,Michael Lumb,41,30,136.66,7,0,PBKS,IS Bindra Stadium,24 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
44,Jacques Kallis,44,34,129.41,7,0,RR,M. Chinnaswamy Stadium,18 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
45,Jacques Kallis,65,52,125.0,7,1,KKR,Eden Gardens,14 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
46,Chris Gayle,75,60,125.0,7,2,MI,Brabourne Stadium,22 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
47,Ravi Bopara,56,48,116.66,7,1,DC,IS Bindra Stadium,13 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
48,Brad Hodge,50,45,111.11,7,0,RCB,Eden Gardens,14 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
49,Rohit Sharma,51,46,110.86,7,0,RCB,Vidarbha Cricket Association Stadium,12 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
50,Sachin Tendulkar,48,45,106.66,7,0,CSK,DY Patil Stadium,25 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
51,Jacques Kallis,52,49,106.12,7,0,CSK,Chidambaram,31 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
52,Chris Gayle,34,15,226.66,6,1,RCB,M. Chinnaswamy Stadium,10 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
53,Kumar Sangakkara,29,13,223.07,6,0,RR,IS Bindra Stadium,24 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
54,Chris Gayle,88,42,209.52,6,8,PBKS,Eden Gardens,04 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
55,MS Dhoni,66,33,200.0,6,3,KKR,Eden Gardens,16 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
56,Ambati Rayudu,55,29,189.65,6,2,DEC,Brabourne Stadium,03 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
57,Dinesh Karthik,69,38,181.57,6,4,RR,Arun Jaitley Stadium,31 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
58,Mohnish Mishra,29,16,181.25,6,0,KKR,Eden Gardens,01 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
59,Rohit Sharma,68,38,178.94,6,3,PBKS,HPCA Stadium,16 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
60,Manoj Tiwary,50,29,172.41,6,2,RCB,Eden Gardens,14 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
61,Ambati Rayudu,55,33,166.66,6,2,RR,Brabourne Stadium,13 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
62,Naman Ojha,80,49,163.26,6,5,CSK,Narendra Modi Stadium,28 March 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
63,Gautam Gambhir,47,29,162.06,6,1,KKR,Eden Gardens,07 April 2010,2010,Most Fours Innings,Most Fours Innings - 2010.csv
