POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
115,Gautam Gambhir,15,4,375.0,2,1,PBKS,IS Bindra Stadium,08 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
116,Manish Pandey,15,4,375.0,2,1,RCB,M. Chinnaswamy Stadium,17 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
117,Sam Billings,14,4,350.0,0,2,KKR,Chidambaram,10 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
118,Prithvi Shaw,14,3,466.66,2,1,RR,Arun Jaitley Stadium,02 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
119,Colin Munro,14,5,280.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,30 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
120,Aaron Finch,14,4,350.0,0,2,KKR,Holkar Cricket Stadium,12 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
121,Karun Nair,14,4,350.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,20 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
122,Dinesh Karthik,14,4,350.0,3,0,CSK,Eden Gardens,03 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
123,Hardik Pandya,14,5,280.0,1,1,RCB,M. Chinnaswamy Stadium,01 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
124,KL Rahul,14,5,280.0,2,1,RR,Sawai Mansingh Stadium,08 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
125,Shane Watson,14,4,350.0,0,2,DC,Maharashtra Cricket Association's International Stadium,30 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
126,Sanju Samson,14,3,466.66,2,1,RCB,M. Chinnaswamy Stadium,15 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
127,Dinesh Karthik,14,6,233.33,2,1,MI,Wankhede Stadium,06 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
128,Shreevats Goswami,14,7,200.0,2,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
129,KL Rahul,14,4,350.0,2,1,KKR,Eden Gardens,21 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
130,AB de Villiers,14,4,350.0,0,2,KKR,Eden Gardens,08 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
131,Glenn Maxwell,14,5,280.0,0,2,KKR,Eden Gardens,16 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
132,KL Rahul,14,4,350.0,0,2,KKR,Holkar Cricket Stadium,12 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
133,Jos Buttler,14,6,233.33,2,1,CSK,Sawai Mansingh Stadium,11 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
134,Chris Lynn,14,6,233.33,3,0,SRH,Eden Gardens,14 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
135,AB de Villiers,14,6,233.33,3,0,RR,Sawai Mansingh Stadium,19 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
136,KL Rahul,14,4,350.0,1,1,RR,Holkar Cricket Stadium,06 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
137,Shreyas Iyer,14,4,350.0,0,2,KKR,Arun Jaitley Stadium,27 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
138,Suresh Raina,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,22 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
139,Andre Russell,14,4,350.0,0,2,CSK,Chidambaram,10 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
140,Moeen Ali,14,4,350.0,0,2,SRH,M. Chinnaswamy Stadium,17 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
141,Brendon McCullum,14,6,233.33,2,1,KKR,Eden Gardens,08 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
142,Ishan Kishan,14,6,233.33,3,0,KKR,Eden Gardens,09 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
143,Evin Lewis,14,6,233.33,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
144,Kane Williamson,14,4,350.0,0,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
145,Suryakumar Yadav,14,6,233.33,2,1,DC,Wankhede Stadium,14 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
146,Shane Watson,14,4,350.0,0,2,DC,Maharashtra Cricket Association's International Stadium,30 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
147,Andre Russell,14,6,233.33,2,1,RCB,Eden Gardens,08 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
148,Rohit Sharma,14,5,280.0,2,1,RCB,Wankhede Stadium,17 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
149,Rishabh Pant,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,21 April 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
150,Evin Lewis,14,6,233.33,2,1,KKR,Wankhede Stadium,06 May 2018,2018,Most Runs Over,Most Runs Over - 2018.csv
1,Andre Russell,28,5,560.0,1,4,RCB,M. Chinnaswamy Stadium,05 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
2,Jos Buttler,28,6,466.66,4,2,MI,Wankhede Stadium,13 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
3,Moeen Ali,26,6,433.33,2,3,KKR,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
4,KL Rahul,24,6,400.0,3,2,CSK,IS Bindra Stadium,05 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
5,Chris Gayle,24,6,400.0,3,2,RCB,IS Bindra Stadium,13 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
6,Sunil Narine,24,5,480.0,1,3,PBKS,Eden Gardens,27 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
7,Sanju Samson,24,6,400.0,4,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
8,MS Dhoni,24,6,400.0,1,3,RCB,M. Chinnaswamy Stadium,21 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
9,Kane Williamson,23,6,383.33,2,2,RCB,M. Chinnaswamy Stadium,04 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
10,Shane Watson,23,5,460.0,1,3,DC,ACA-VDCA Stadium,10 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
11,KL Rahul,23,5,460.0,1,3,MI,Wankhede Stadium,10 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
12,Andre Russell,22,4,550.0,1,3,PBKS,Eden Gardens,27 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
13,Sam Curran,22,6,366.66,3,1,KKR,IS Bindra Stadium,03 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
14,Chris Gayle,22,5,440.0,1,3,MI,Wankhede Stadium,10 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
15,Suresh Raina,22,6,366.66,4,1,SRH,Chidambaram,23 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
16,Sunil Narine,22,6,366.66,4,1,RR,Sawai Mansingh Stadium,07 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
17,Andre Russell,21,5,420.0,2,2,PBKS,Eden Gardens,27 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
18,Rishabh Pant,21,5,420.0,2,2,SRH,ACA-VDCA Stadium,08 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
19,Andre Russell,21,6,350.0,2,2,SRH,Eden Gardens,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
20,Hardik Pandya,21,6,350.0,2,2,RCB,Wankhede Stadium,15 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
21,Marcus Stoinis,20,4,500.0,2,2,PBKS,M. Chinnaswamy Stadium,24 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
22,Andre Russell,20,6,333.33,2,2,MI,Eden Gardens,28 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
23,Liam Livingstone,20,6,333.33,2,2,SRH,Sawai Mansingh Stadium,27 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
24,Quinton de Kock,19,6,316.66,0,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
25,Nicholas Pooran,19,6,316.66,0,3,RCB,M. Chinnaswamy Stadium,24 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
26,Chris Lynn,19,4,475.0,0,3,CSK,Eden Gardens,14 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
27,Rishabh Pant,19,5,380.0,1,2,MI,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
28,Andre Russell,19,5,380.0,0,3,MI,Eden Gardens,28 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
29,Quinton de Kock,19,5,380.0,3,1,RR,Sawai Mansingh Stadium,20 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
30,MS Dhoni,19,4,475.0,0,3,RR,Chidambaram,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
31,Kieron Pollard,19,7,271.42,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
32,Dinesh Karthik,19,5,380.0,3,1,RR,Eden Gardens,25 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
33,Shane Watson,19,5,380.0,0,3,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
34,MS Dhoni,19,6,316.66,1,2,DC,Chidambaram,01 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
35,Andre Russell,19,6,316.66,0,3,RCB,M. Chinnaswamy Stadium,05 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
36,Chris Gayle,19,5,380.0,3,1,RR,Sawai Mansingh Stadium,25 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
37,Jonny Bairstow,18,4,450.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
38,David Warner,18,5,360.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
39,Jos Buttler,18,5,360.0,3,1,PBKS,Sawai Mansingh Stadium,25 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
40,Andre Russell,18,6,300.0,0,3,RCB,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
41,Yuvraj Singh,18,4,450.0,0,3,RCB,M. Chinnaswamy Stadium,28 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
42,Andre Russell,18,5,360.0,1,2,SRH,Eden Gardens,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
43,Nitish Rana,18,6,300.0,1,2,RCB,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
44,Parthiv Patel,18,6,300.0,3,1,PBKS,M. Chinnaswamy Stadium,24 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
45,AB de Villiers,18,5,360.0,0,3,PBKS,M. Chinnaswamy Stadium,24 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
46,Kieron Pollard,18,6,300.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
47,Andre Russell,18,3,600.0,0,3,RCB,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
48,Parthiv Patel,18,6,300.0,3,1,MI,Wankhede Stadium,15 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
49,Sanju Samson,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,30 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
50,Nitish Rana,17,5,340.0,1,2,RCB,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
51,Shubman Gill,17,6,283.33,1,2,PBKS,IS Bindra Stadium,03 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
52,Ravichandran Ashwin,17,4,425.0,1,2,RR,IS Bindra Stadium,16 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
53,Ajinkya Rahane,17,6,283.33,2,1,KKR,Eden Gardens,25 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
54,Jonny Bairstow,17,5,340.0,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
55,Ajinkya Rahane,17,6,283.33,2,1,MI,Wankhede Stadium,13 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
56,Faf du Plessis,17,5,340.0,2,1,PBKS,IS Bindra Stadium,05 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
57,Dinesh Karthik,17,5,340.0,1,2,RR,Eden Gardens,25 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
58,Virat Kohli,17,5,340.0,2,1,KKR,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
59,Dinesh Karthik,17,5,340.0,2,1,PBKS,IS Bindra Stadium,03 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
60,Shane Watson,17,5,340.0,2,1,SRH,Chidambaram,23 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
61,Hardik Pandya,17,4,425.0,1,2,CSK,Wankhede Stadium,03 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
62,MS Dhoni,17,5,340.0,2,1,PBKS,Chidambaram,06 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
63,AB de Villiers,17,5,340.0,1,2,MI,M. Chinnaswamy Stadium,28 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
64,Shikhar Dhawan,17,5,340.0,1,2,KKR,Eden Gardens,12 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
65,Kieron Pollard,17,5,340.0,1,2,PBKS,Wankhede Stadium,10 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
66,Prithvi Shaw,16,6,266.66,4,0,RCB,M. Chinnaswamy Stadium,07 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
67,Quinton de Kock,16,5,320.0,2,1,DC,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
68,Marcus Stoinis,16,4,400.0,2,1,KKR,M. Chinnaswamy Stadium,05 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
69,Manish Pandey,16,5,320.0,2,1,MI,Wankhede Stadium,02 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
70,Chris Gayle,16,6,266.66,4,0,DC,Arun Jaitley Stadium,20 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
71,Moeen Ali,16,5,320.0,1,2,MI,Wankhede Stadium,15 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
72,Faf du Plessis,16,6,266.66,4,0,KKR,Eden Gardens,14 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
73,AB de Villiers,16,3,533.33,1,2,MI,M. Chinnaswamy Stadium,28 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
74,Vijay Shankar,16,5,320.0,0,2,RR,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
75,Rishabh Pant,16,3,533.33,1,2,MI,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
76,Kieron Pollard,16,5,320.0,1,2,PBKS,Wankhede Stadium,10 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
77,Jonny Bairstow,16,6,266.66,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
78,Prithvi Shaw,16,6,266.66,2,1,SRH,ACA-VDCA Stadium,08 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
79,Quinton de Kock,16,4,400.0,1,2,KKR,Wankhede Stadium,05 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
80,Quinton de Kock,16,6,266.66,2,1,RCB,Wankhede Stadium,15 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
81,Chris Gayle,16,5,320.0,1,2,CSK,IS Bindra Stadium,05 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
82,Ravindra Jadeja,15,5,300.0,3,0,KKR,Eden Gardens,14 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
83,Rahul Tripathi,15,5,300.0,2,1,CSK,Chidambaram,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
84,Andre Russell,15,5,300.0,0,2,DC,Eden Gardens,12 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
85,Robin Uthappa,15,4,375.0,2,1,PBKS,IS Bindra Stadium,03 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
86,Yuvraj Singh,15,4,375.0,2,1,DC,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
87,Martin Guptill,15,4,375.0,1,1,RCB,M. Chinnaswamy Stadium,04 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
88,KL Rahul,15,4,375.0,2,1,CSK,Chidambaram,06 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
89,Rohit Sharma,15,5,300.0,2,1,RR,Wankhede Stadium,13 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
90,Nitish Rana,15,4,375.0,2,1,PBKS,Eden Gardens,27 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
91,Rishabh Pant,15,4,375.0,2,1,MI,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
92,Shikhar Dhawan,15,6,250.0,2,1,RR,Sawai Mansingh Stadium,22 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
93,Jonny Bairstow,15,4,375.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
94,Faf du Plessis,15,5,300.0,2,1,PBKS,Chidambaram,06 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
95,Rohit Sharma,15,4,375.0,2,1,CSK,Chidambaram,26 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
96,Hardik Pandya,15,5,300.0,1,1,RR,Sawai Mansingh Stadium,20 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
97,Krunal Pandya,15,6,250.0,2,1,DC,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
98,Nitish Rana,15,4,375.0,0,2,MI,Wankhede Stadium,05 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
99,David Warner,15,5,300.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
100,Prithvi Shaw,15,5,300.0,3,0,KKR,Arun Jaitley Stadium,30 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
101,Virat Kohli,15,5,300.0,1,1,KKR,Eden Gardens,19 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
102,Chris Lynn,14,6,233.33,2,1,CSK,Eden Gardens,14 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
103,Parthiv Patel,14,5,280.0,3,0,DC,Arun Jaitley Stadium,28 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
104,Kieron Pollard,14,3,466.66,0,2,PBKS,Wankhede Stadium,10 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
105,Sarfaraz Khan,14,5,280.0,1,1,CSK,Chidambaram,06 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
106,Dinesh Karthik,14,4,350.0,0,2,RR,Eden Gardens,25 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
107,Shane Watson,14,4,350.0,0,2,DC,Arun Jaitley Stadium,26 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
108,Suresh Raina,14,5,280.0,2,1,DC,Chidambaram,01 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
109,Virat Kohli,14,4,350.0,0,2,DC,M. Chinnaswamy Stadium,07 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
110,Andre Russell,14,5,280.0,0,2,PBKS,IS Bindra Stadium,03 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
111,Shubman Gill,14,6,233.33,2,1,MI,Eden Gardens,28 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
112,Yuvraj Singh,14,4,350.0,0,2,DC,Wankhede Stadium,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
113,Kedar Jadhav,14,7,200.0,3,0,MI,Wankhede Stadium,03 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
114,Gurkeerat Mann Singh,14,5,280.0,2,1,DC,Arun Jaitley Stadium,28 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
115,Gurkeerat Mann Singh,14,5,280.0,3,0,SRH,M. Chinnaswamy Stadium,04 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
116,Mayank Agarwal,14,5,280.0,1,1,RCB,M. Chinnaswamy Stadium,24 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
117,Faf du Plessis,14,5,280.0,3,0,DC,ACA-VDCA Stadium,10 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
118,Jonny Bairstow,14,4,350.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
119,Nicholas Pooran,14,5,280.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
120,Axar Patel,14,4,350.0,0,2,SRH,Arun Jaitley Stadium,04 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
121,Chris Gayle,14,5,280.0,2,1,MI,Wankhede Stadium,10 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
122,Nitish Rana,14,6,233.33,2,1,SRH,Eden Gardens,24 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
123,Sunil Narine,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
124,Shane Watson,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
125,Martin Guptill,14,4,350.0,0,2,DC,ACA-VDCA Stadium,08 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
126,Hardik Pandya,14,4,350.0,0,2,KKR,Eden Gardens,28 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
127,Chris Gayle,14,5,280.0,2,1,RR,Sawai Mansingh Stadium,25 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
128,Wriddhiman Saha,14,5,280.0,3,0,RCB,M. Chinnaswamy Stadium,04 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
129,Jos Buttler,14,4,350.0,0,2,MI,Wankhede Stadium,13 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
130,Nitish Rana,14,6,233.33,1,1,RCB,M. Chinnaswamy Stadium,05 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
131,MS Dhoni,14,5,280.0,0,2,MI,Chidambaram,07 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
132,Faf du Plessis,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
133,AB de Villiers,14,4,350.0,0,2,KKR,M. Chinnaswamy Stadium,05 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
134,Andre Russell,14,5,280.0,2,1,CSK,Chidambaram,09 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
135,Deepak Hooda,14,3,466.66,2,1,PBKS,IS Bindra Stadium,08 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
136,Chris Gayle,14,4,350.0,0,2,DC,Arun Jaitley Stadium,20 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
137,Ben Stokes,13,5,260.0,0,1,CSK,Chidambaram,31 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
138,Nitish Rana,13,3,433.33,0,2,PBKS,Eden Gardens,27 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
139,Robin Uthappa,13,4,325.0,0,2,RR,Sawai Mansingh Stadium,07 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
140,Hardik Pandya,13,4,325.0,0,2,RCB,M. Chinnaswamy Stadium,28 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
141,David Warner,13,4,325.0,3,0,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
142,Ben Stokes,13,4,325.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
143,Virat Kohli,13,6,216.66,3,0,KKR,M. Chinnaswamy Stadium,05 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
144,Shikhar Dhawan,13,6,216.66,3,0,CSK,ACA-VDCA Stadium,10 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
145,Rohit Sharma,13,4,325.0,0,2,CSK,Chidambaram,26 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
146,Parthiv Patel,13,5,260.0,3,0,RR,Sawai Mansingh Stadium,02 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
147,Jonny Bairstow,13,4,325.0,0,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
148,Sam Curran,13,4,325.0,1,1,KKR,IS Bindra Stadium,03 May 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
149,KL Rahul,13,3,433.33,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
150,Sanju Samson,13,5,260.0,2,0,SRH,Sawai Mansingh Stadium,27 April 2019,2019,Most Runs Over,Most Runs Over - 2019.csv
1,Rahul Tewatia,30,6,500.0,0,5,PBKS,Sharjah Cricket Stadium,27 September 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
2,Nicholas Pooran,28,6,466.66,1,4,SRH,Dubai International Stadium,08 October 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
3,Kieron Pollard,27,6,450.0,1,3,RCB,Dubai International Stadium,28 September 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
4,Hardik Pandya,26,5,520.0,2,3,RR,Zayed Cricket Stadium,25 October 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
5,Jofra Archer,26,7,371.42,0,4,CSK,Sharjah Cricket Stadium,22 September 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
6,KL Rahul,26,6,433.33,2,3,RCB,Dubai International Stadium,24 September 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
7,Pat Cummins,26,6,433.33,0,4,MI,Zayed Cricket Stadium,23 September 2020,2020,Most Runs Over,Most Runs Over - 2020.csv
