POS,Player,Ov,Runs,Wkts,SR,Against,Venue,Match Date,Unnamed: 0,Year,Metric,Source_File
61.0,Jasprit Bumrah,4.0,43,3,8.0,KKR,Zayed Cricket Stadium,23 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
62.0,Harshal Patel,4.0,33,3,8.0,SRH,Zayed Cricket Stadium,06 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
63.0,Sam Curran,4.0,34,3,8.0,MI,Arun Jaitley Stadium,01 May 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
64.0,Sunil Narine,4.0,41,3,8.0,CSK,Zayed Cricket Stadium,26 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
65.0,Dwayne Bravo,4.0,24,3,8.0,RCB,Sharjah Cricket Stadium,24 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
66.0,Axar Patel,4.0,21,3,8.0,MI,Sharjah Cricket Stadium,02 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
67.0,Jason Holder,4.0,30,3,8.0,RCB,Chidambaram,14 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
68.0,Mohammed Siraj,4.0,27,3,8.0,RR,Wankhede Stadium,22 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
69.0,Harpreet Brar,4.0,19,3,8.0,RCB,Narendra Modi Stadium,30 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
70.0,Moises Henriques,4.0,12,3,8.0,RCB,Sharjah Cricket Stadium,03 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
71.0,Josh Hazlewood,4.0,24,3,8.0,SRH,Sharjah Cricket Stadium,30 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
72.0,Jaydev Unadkat,4.0,15,3,8.0,DC,Wankhede Stadium,15 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
73.0,Varun Chakaravarthy,4.0,13,3,8.0,RCB,Zayed Cricket Stadium,20 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
74.0,Chris Morris,4.0,29,3,8.0,SRH,Arun Jaitley Stadium,02 May 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
75.0,Vijay Shankar,3.0,19,2,9.0,MI,Chidambaram,17 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
76.0,Chris Woakes,3.0,18,2,9.0,CSK,Wankhede Stadium,10 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
77.0,Lalit Yadav,3.0,13,2,9.0,KKR,Narendra Modi Stadium,29 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
78.0,Kyle Jamieson,3.0,32,2,9.0,PBKS,Narendra Modi Stadium,30 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
79.0,Jimmy Neesham,3.0,28,2,9.0,SRH,Zayed Cricket Stadium,08 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
80.0,Ravi Bishnoi,3.0,17,2,9.0,MI,Zayed Cricket Stadium,28 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
81.0,Chris Jordan,3.0,20,2,9.0,CSK,Dubai International Stadium,07 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
82.0,Pat Cummins,3.0,31,2,9.0,PBKS,Narendra Modi Stadium,26 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
83.0,Dan Christian,3.0,14,2,9.0,SRH,Zayed Cricket Stadium,06 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
84.0,Mustafizur Rahman,3.0,20,2,9.0,RCB,Dubai International Stadium,29 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
85.0,Harshal Patel,3.1,25,2,9.5,CSK,Sharjah Cricket Stadium,24 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
86.0,Shardul Thakur,3.4,53,2,11.0,DC,Wankhede Stadium,10 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
87.0,Ravichandran Ashwin,3.5,27,2,11.5,KKR,Sharjah Cricket Stadium,13 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
88.0,Avesh Khan,4.0,23,2,12.0,CSK,Wankhede Stadium,10 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
89.0,Varun Chakaravarthy,4.0,39,2,12.0,RCB,Chidambaram,18 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
90.0,Chris Morris,4.0,33,2,12.0,MI,Arun Jaitley Stadium,29 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
91.0,Anrich Nortje,4.0,18,2,12.0,RR,Zayed Cricket Stadium,25 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
92.0,Josh Hazlewood,4.0,29,2,12.0,DC,Dubai International Stadium,10 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
93.0,Mohammad Shami,4.0,21,2,12.0,CSK,Wankhede Stadium,16 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
94.0,Axar Patel,4.0,26,2,12.0,SRH,Chidambaram,25 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
95.0,Mohammed Siraj,4.0,25,2,12.0,DC,Dubai International Stadium,08 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
96.0,Rashid Khan,4.0,18,2,12.0,RCB,Chidambaram,14 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
97.0,Trent Boult,4.0,35,2,12.0,CSK,Dubai International Stadium,19 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
98.0,Sunil Narine,4.0,18,2,12.0,DC,Sharjah Cricket Stadium,28 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
99.0,Chris Morris,4.0,41,2,12.0,PBKS,Wankhede Stadium,12 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
100.0,Chris Morris,4.0,33,2,12.0,CSK,Wankhede Stadium,19 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
101.0,Ravi Bishnoi,4.0,17,2,12.0,RCB,Narendra Modi Stadium,30 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
102.0,Jasprit Bumrah,4.0,26,2,12.0,RCB,Chidambaram,09 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
103.0,Harshal Patel,4.0,37,2,12.0,DC,Narendra Modi Stadium,27 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
104.0,Prasidh Krishna,4.0,43,2,12.0,MI,Zayed Cricket Stadium,23 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
105.0,Varun Chakaravarthy,4.0,24,2,12.0,PBKS,Dubai International Stadium,01 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
106.0,Nathan Coulter-Nile,4.0,40,2,12.0,SRH,Zayed Cricket Stadium,08 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
107.0,Mustafizur Rahman,4.0,29,2,12.0,DC,Wankhede Stadium,15 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
108.0,Imran Tahir,4.0,16,2,12.0,RCB,Wankhede Stadium,25 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
109.0,Lockie Ferguson,4.0,24,2,12.0,RCB,Zayed Cricket Stadium,20 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
110.0,Jasprit Bumrah,4.0,24,2,12.0,PBKS,Zayed Cricket Stadium,28 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
111.0,Arshdeep Singh,4.0,35,2,12.0,CSK,Dubai International Stadium,07 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
112.0,Pat Cummins,4.0,24,2,12.0,MI,Chidambaram,13 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
113.0,Axar Patel,4.0,18,2,12.0,CSK,Dubai International Stadium,04 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
114.0,Jhye Richardson,4.0,41,2,12.0,DC,Wankhede Stadium,18 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
115.0,Mustafizur Rahman,4.0,22,2,12.0,DC,Zayed Cricket Stadium,25 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
116.0,Mohammed Siraj,4.0,19,2,12.0,KKR,Sharjah Cricket Stadium,11 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
117.0,Axar Patel,4.0,21,2,12.0,SRH,Dubai International Stadium,22 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
118.0,Anrich Nortje,4.0,24,2,12.0,RCB,Dubai International Stadium,08 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
119.0,Mohammad Shami,4.0,21,2,12.0,MI,Chidambaram,23 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
120.0,Adam Milne,4.0,21,2,12.0,CSK,Dubai International Stadium,19 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
121.0,Jasprit Bumrah,4.0,14,2,12.0,RR,Sharjah Cricket Stadium,05 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
122.0,Shardul Thakur,4.0,20,2,12.0,KKR,Zayed Cricket Stadium,26 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
123.0,Varun Chakaravarthy,4.0,26,2,12.0,SRH,Dubai International Stadium,03 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
124.0,Varun Chakaravarthy,4.0,26,2,12.0,DC,Sharjah Cricket Stadium,13 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
125.0,Marco Jansen,4.0,28,2,12.0,RCB,Chidambaram,09 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
126.0,Lungi Ngidi,4.0,35,2,12.0,SRH,Arun Jaitley Stadium,28 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
127.0,Trent Boult,4.0,27,2,12.0,KKR,Chidambaram,13 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
128.0,Glenn Maxwell,4.0,23,2,12.0,MI,Dubai International Stadium,26 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
129.0,Shardul Thakur,4.0,13,2,12.0,DC,Dubai International Stadium,04 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
130.0,Josh Hazlewood,4.0,29,2,12.0,KKR,Dubai International Stadium,15 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
131.0,Mohammad Nabi,4.0,32,2,12.0,KKR,Chidambaram,11 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
132.0,Axar Patel,4.0,32,2,12.0,KKR,Narendra Modi Stadium,29 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
133.0,Chetan Sakariya,4.0,33,2,12.0,DC,Zayed Cricket Stadium,25 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
134.0,Shardul Thakur,4.0,30,2,12.0,RR,Zayed Cricket Stadium,02 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
135.0,Harshal Patel,4.0,19,2,12.0,KKR,Sharjah Cricket Stadium,11 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
136.0,Anrich Nortje,4.0,12,2,12.0,SRH,Dubai International Stadium,22 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
137.0,Mohammed Siraj,4.0,25,2,12.0,SRH,Chidambaram,14 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
138.0,Ravi Bishnoi,4.0,21,2,12.0,MI,Chidambaram,23 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
139.0,Jasprit Bumrah,4.0,33,2,12.0,CSK,Dubai International Stadium,19 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
140.0,Venkatesh Iyer,4.0,29,2,12.0,DC,Sharjah Cricket Stadium,28 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
141.0,Josh Hazlewood,4.0,40,2,12.0,KKR,Zayed Cricket Stadium,26 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
142.0,Shivam Mavi,4.0,29,2,12.0,SRH,Dubai International Stadium,03 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
143.0,Kagiso Rabada,4.0,23,2,12.0,KKR,Sharjah Cricket Stadium,13 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
144.0,Harshal Patel,4.0,17,2,12.0,KKR,Chidambaram,18 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
145.0,Shardul Thakur,4.0,29,2,12.0,RCB,Sharjah Cricket Stadium,24 September 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
146.0,Ravi Bishnoi,4.0,22,2,12.0,KKR,Dubai International Stadium,01 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
147.0,Jasprit Bumrah,4.0,39,2,12.0,SRH,Zayed Cricket Stadium,08 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
148.0,Chris Woakes,4.0,22,2,12.0,RR,Wankhede Stadium,15 April 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
149.0,Ravindra Jadeja,4.0,28,2,12.0,DC,Dubai International Stadium,04 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
150.0,Ravindra Jadeja,4.0,37,2,12.0,KKR,Dubai International Stadium,15 October 2021,,2021,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2021.csv
1.0,Andre Russell,1.0,5,4,1.5,GT,DY Patil Stadium,23 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
2.0,Marcus Stoinis,2.0,23,3,4.0,KKR,DY Patil Stadium,18 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
3.0,Odean Smith,3.0,30,4,4.5,MI,Maharashtra Cricket Association Stadium,13 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
4.0,Kuldeep Yadav,3.0,14,4,4.5,KKR,Wankhede Stadium,28 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
5.0,Jasprit Bumrah,4.0,10,5,4.8,KKR,DY Patil Stadium,09 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
6.0,Wanindu Hasaranga,4.0,18,5,4.8,SRH,Wankhede Stadium,08 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
7.0,Umran Malik,4.0,25,5,4.8,GT,Wankhede Stadium,27 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
8.0,Yuzvendra Chahal,4.0,40,5,4.8,KKR,Brabourne - CCI,18 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
9.0,Jason Holder,2.3,31,3,5.0,KKR,Maharashtra Cricket Association Stadium,07 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
10.0,Kuldeep Sen,3.3,20,4,5.25,RCB,Maharashtra Cricket Association Stadium,26 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
11.0,Rashid Khan,3.5,24,4,5.75,LSG,Maharashtra Cricket Association Stadium,10 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
12.0,Kagiso Rabada,4.0,33,4,6.0,GT,DY Patil Stadium,03 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
13.0,Lockie Ferguson,4.0,28,4,6.0,DC,Maharashtra Cricket Association Stadium,02 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
14.0,Daniel Sams,4.0,30,4,6.0,CSK,DY Patil Stadium,21 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
15.0,Shardul Thakur,4.0,36,4,6.0,PBKS,DY Patil Stadium,16 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
16.0,Josh Hazlewood,4.0,25,4,6.0,LSG,DY Patil Stadium,19 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
17.0,Avesh Khan,4.0,24,4,6.0,SRH,DY Patil Stadium,04 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
18.0,T Natarajan,3.0,10,3,6.0,RCB,Brabourne - CCI,23 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
19.0,Umesh Yadav,4.0,23,4,6.0,PBKS,Wankhede Stadium,01 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
20.0,Ramandeep Singh,3.0,20,3,6.0,SRH,Wankhede Stadium,17 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
21.0,Mukesh Choudhary,4.0,46,4,6.0,SRH,Maharashtra Cricket Association Stadium,01 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
22.0,Mohsin Khan,4.0,16,4,6.0,DC,Wankhede Stadium,01 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
23.0,Maheesh Theekshana,4.0,33,4,6.0,RCB,DY Patil Stadium,12 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
24.0,Harshal Patel,4.0,34,4,6.0,PBKS,Brabourne - CCI,13 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
25.0,Akash Deep,3.5,45,3,7.66,KKR,DY Patil Stadium,30 March 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
26.0,Yash Dayal,4.0,40,3,8.0,RR,DY Patil Stadium,14 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
27.0,Nathan Ellis,4.0,40,3,8.0,SRH,Wankhede Stadium,22 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
28.0,Ravindra Jadeja,4.0,39,3,8.0,RCB,DY Patil Stadium,12 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
29.0,Bhuvneshwar Kumar,4.0,22,3,8.0,PBKS,DY Patil Stadium,17 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
30.0,Hardik Pandya,4.0,17,3,8.0,RR,Narendra Modi Stadium,29 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
31.0,Prasidh Krishna,4.0,22,3,8.0,RCB,Narendra Modi Stadium,27 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
32.0,Mohammad Shami,4.0,25,3,8.0,LSG,Wankhede Stadium,28 March 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
33.0,Tim Southee,4.0,20,3,8.0,RCB,DY Patil Stadium,30 March 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
34.0,Basil Thampi,4.0,35,3,8.0,DC,Brabourne - CCI,27 March 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
35.0,Khaleel Ahmed,4.0,25,3,8.0,KKR,Brabourne - CCI,10 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
36.0,Mustafizur Rahman,4.0,18,3,8.0,KKR,Wankhede Stadium,28 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
37.0,Liam Livingstone,4.0,27,3,8.0,DC,DY Patil Stadium,16 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
38.0,Pat Cummins,4.0,22,3,8.0,MI,DY Patil Stadium,09 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
39.0,Rahul Chahar,4.0,25,3,8.0,CSK,Brabourne - CCI,03 April 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
40.0,Moeen Ali,4.0,13,3,8.0,DC,DY Patil Stadium,08 May 2022,,2022,Best Bowling Strike Rate Innings,Best Bowling Strike Rate Innings - 2022.csv
